seed,family,teacher,clone,agree
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,improve_house,improve_house(sq=19),"exch_trade(player=2, offer=25, req=35)",False
900003,improve_house,improve_house(sq=16),"exch_trade(player=2, offer=25, req=35)",False
900003,END_TURN,END_TURN,"exch_trade(player=2, offer=25, req=35)",False
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,"exch_trade(player=2, offer=25, req=35)",False
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,improve_house,improve_house(sq=18),"exch_trade(player=1, offer=5, req=15)",False
900003,improve_house,improve_house(sq=19),"exch_trade(player=1, offer=5, req=15)",False
900003,exch_trade,"exch_trade(player=2, offer=5, req=39)","exch_trade(player=1, offer=5, req=15)",False
900003,END_TURN,END_TURN,END_TURN,True
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,exch_trade,"exch_trade(player=2, offer=25, req=39)","exch_trade(player=1, offer=5, req=15)",False
900003,END_TURN,END_TURN,END_TURN,True
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,auction,auction_bid(+$100),auction_bid(+$100),True
900003,auction,auction_pass,auction_pass,True
900003,END_TURN,END_TURN,END_TURN,True
900003,improve_house,improve_house(sq=18),"exch_trade(player=1, offer=25, req=15)",False
900003,END_TURN,END_TURN,"exch_trade(player=1, offer=25, req=15)",False
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,"exch_trade(player=2, offer=25, req=35)",False
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,"exch_trade(player=1, offer=5, req=15)",False
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900003,END_TURN,END_TURN,END_TURN,True
900003,END_TURN,END_TURN,END_TURN,True
900003,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900003,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$100),auction_bid(+$100),True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=2, offer=13, req=8)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$50),auction_bid(+$100),False
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=1, offer=23, req=5)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$100),auction_bid(+$100),True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$10),auction_bid(+$1),False
900004,auction,auction_pass,auction_pass,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=2, offer=31, req=12)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=2, offer=11, req=37)","exch_trade(player=2, offer=11, req=31)",False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$50),auction_bid(+$50),True
900004,auction,auction_pass,auction_pass,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=0, offer=1, req=35)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=0, offer=1, req=35)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_bid(+$50),auction_bid(+$50),True
900004,auction,auction_pass,auction_pass,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,exch_trade,"exch_trade(player=0, offer=23, req=35)",END_TURN,False
900004,mortgage,mortgage(sq=6),END_TURN,False
900004,END_TURN,END_TURN,unmortgage(sq=6),False
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,unmortgage(sq=6),False
900004,auction,auction_bid(+$100),auction_bid(+$50),False
900004,auction,auction_pass,auction_pass,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,buy_trade,"buy_trade(player=2, prop=9, price=0.75x)",unmortgage(sq=6),False
900004,unmortgage,unmortgage(sq=6),unmortgage(sq=6),True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900004,mortgage,mortgage(sq=1),END_TURN,False
900004,END_TURN,END_TURN,unmortgage(sq=1),False
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,sell_trade,"sell_trade(player=0, prop=1, price=1.25x)",unmortgage(sq=1),False
900004,unmortgage,unmortgage(sq=1),unmortgage(sq=1),True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_pass,auction_pass,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,mortgage,mortgage(sq=1),END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_pass,auction_pass,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,sell_trade,"sell_trade(player=0, prop=1, price=0.75x)",END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,unmortgage,unmortgage(sq=1),unmortgage(sq=1),True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=24),improve_house(sq=24),True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=9),"exch_trade(player=0, offer=1, req=25)",False
900004,sell_trade,"sell_trade(player=0, prop=1, price=1.25x)","exch_trade(player=0, offer=1, req=25)",False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=23),improve_house(sq=21),False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=8),improve_house(sq=21),False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=6),improve_house(sq=21),False
900004,improve_house,improve_house(sq=8),improve_house(sq=21),False
900004,improve_house,improve_house(sq=9),improve_house(sq=21),False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=6),improve_house(sq=21),False
900004,improve_house,improve_house(sq=9),improve_house(sq=21),False
900004,improve_house,improve_house(sq=6),END_TURN,False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,auction,auction_pass,auction_pass,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_house,improve_house(sq=8),improve_house(sq=21),False
900004,improve_house,improve_house(sq=9),improve_house(sq=21),False
900004,improve_house,improve_house(sq=6),improve_house(sq=21),False
900004,improve_house,improve_house(sq=8),improve_house(sq=21),False
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,improve_hotel,improve_hotel(sq=6),improve_house(sq=21),False
900004,improve_hotel,improve_hotel(sq=8),improve_hotel(sq=9),False
900004,improve_hotel,improve_hotel(sq=9),improve_hotel(sq=9),True
900004,END_TURN,END_TURN,END_TURN,True
900004,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900004,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_bid(+$50),auction_bid(+$100),False
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_pass,auction_pass,True
900005,exch_trade,"exch_trade(player=1, offer=16, req=6)",END_TURN,False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=2, offer=16, req=21)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=8, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,sell_trade,"sell_trade(player=2, prop=8, price=1.25x)",ACCEPT_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,ACCEPT_TRADE,False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$100),auction_bid(+$100),True
900005,auction,auction_bid(+$10),auction_bid(+$10),True
900005,auction,auction_bid(+$10),auction_bid(+$10),True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,"exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,"exch_trade(player=2, offer=13, req=11)",False
900005,auction,auction_pass,auction_pass,True
900005,END_TURN,END_TURN,"exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,"exch_trade(player=1, offer=24, req=23)",False
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=26, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,BUY_PROPERTY,BUY_PROPERTY,BUY_PROPERTY,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$10),auction_bid(+$10),True
900005,auction,auction_pass,auction_pass,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=24, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$50),auction_bid(+$50),True
900005,auction,auction_pass,auction_pass,True
900005,auction,auction_pass,auction_pass,True
900005,exch_trade,"exch_trade(player=1, offer=5, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$50),auction_bid(+$50),True
900005,auction,auction_bid(+$10),auction_bid(+$10),True
900005,exch_trade,"exch_trade(player=1, offer=3, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=3, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,ROLL_DICE,ROLL_DICE,ROLL_DICE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,auction,auction_bid(+$10),auction_bid(+$10),True
900005,exch_trade,"exch_trade(player=1, offer=3, req=23)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,sell_trade,"sell_trade(player=2, prop=3, price=1.25x)",DECLINE_TRADE,False
900005,DECLINE_TRADE,DECLINE_TRADE,DECLINE_TRADE,True
900005,END_TURN,END_TURN,END_TURN,True
900005,exch_trade,"exch_trade(player=1, offer=9, req=23)","exch_trade(player=1, offer=21, req=23)",False
900005,END_TURN,END_TURN,END_TURN,True
